epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,184.528,1.61327,1.63778,1.83562,0.77943,0.78117,0.78627,0.36836,1.65829,1.86818,2.06343,0.0014588,0.0014588,0.0014588
43,188.854,1.50704,1.47068,1.82059,0.51442,0.63158,0.55121,0.22813,1.73352,2.66297,2.15319,0.0014456,0.0014456,0.0014456
44,193.103,1.50629,1.44016,1.817,0.74646,0.8,0.78338,0.36313,1.60549,2.26498,2.06725,0.0014324,0.0014324,0.0014324
45,197.332,1.46518,1.40186,1.80104,0.77265,0.82281,0.85168,0.40744,1.59844,2.03087,2.04429,0.0014192,0.0014192,0.0014192
46,201.703,1.4887,1.39833,1.82826,0.80304,0.86316,0.91477,0.50395,1.4211,1.31657,1.82318,0.001406,0.001406,0.001406
47,205.991,1.58912,1.51841,1.94567,0.93435,0.75789,0.91899,0.51466,1.45651,1.07577,1.83172,0.0013928,0.0013928,0.0013928
48,210.274,1.56247,1.45311,1.84,0.95201,0.76842,0.91167,0.49078,1.55886,1.10003,1.98606,0.0013796,0.0013796,0.0013796
49,214.448,1.59408,1.3806,1.84692,0.81502,0.88122,0.91203,0.5239,1.63784,1.10849,1.98792,0.0013664,0.0013664,0.0013664
50,218.639,1.54603,1.44843,1.83623,0.84405,0.93684,0.92325,0.50964,1.59973,1.16606,1.97273,0.0013532,0.0013532,0.0013532
51,222.911,1.45367,1.4378,1.84561,0.84192,0.77895,0.90339,0.41949,1.77313,1.16333,2.17579,0.00134,0.00134,0.00134
52,227.123,1.4925,1.37388,1.8366,0.82074,0.81931,0.88533,0.43964,1.57438,1.20512,2.00592,0.0013268,0.0013268,0.0013268
53,231.274,1.49264,1.36727,1.81248,0.83098,0.82105,0.90174,0.48534,1.50919,1.09926,1.93063,0.0013136,0.0013136,0.0013136
54,235.606,1.53285,1.4417,1.83782,0.96076,0.77317,0.93954,0.52032,1.5256,1.1733,1.97828,0.0013004,0.0013004,0.0013004
55,240.058,1.46708,1.32604,1.73775,0.90603,0.84211,0.92874,0.50458,1.57247,1.06255,2.01285,0.0012872,0.0012872,0.0012872
56,244.324,1.45707,1.34401,1.77836,0.90813,0.83242,0.93719,0.53631,1.5355,0.92,1.96397,0.001274,0.001274,0.001274
57,248.491,1.43232,1.32133,1.75611,0.89539,0.86316,0.94762,0.54827,1.47959,0.89403,1.90811,0.0012608,0.0012608,0.0012608
58,252.833,1.45173,1.36003,1.79312,0.89381,0.73684,0.90031,0.48034,1.66228,1.10625,2.12055,0.0012476,0.0012476,0.0012476
59,257.151,1.52293,1.33826,1.78964,0.88857,0.67157,0.84737,0.42168,1.80682,1.41319,2.29274,0.0012344,0.0012344,0.0012344
60,261.59,1.48852,1.3524,1.76031,0.87525,0.71579,0.87455,0.44059,1.70965,1.38066,2.13539,0.0012212,0.0012212,0.0012212
