epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,6269.18,0.98874,2.03137,1.50488,0.59018,0.60713,0.58459,0.4464,0.86388,1.49651,1.32242,0.0005908,0.0005908,0.0005908
64,6367.09,0.98026,2.00276,1.48904,0.54592,0.61813,0.61371,0.44596,1.05282,1.5006,1.48104,0.0005842,0.0005842,0.0005842
65,6465.04,1.01143,2.02751,1.511,0.52667,0.64141,0.6049,0.41467,1.12025,1.51661,1.55826,0.0005776,0.0005776,0.0005776
66,6562.52,1.00413,2.02899,1.51026,0.45843,0.69,0.62084,0.47851,0.90669,1.39891,1.38374,0.000571,0.000571,0.000571
67,6659.46,0.97208,2.01661,1.4891,0.54621,0.67588,0.61817,0.48719,0.80185,1.47939,1.28444,0.0005644,0.0005644,0.0005644
68,6756.17,1.02327,2.00334,1.51645,0.54917,0.64587,0.62195,0.4602,0.95342,1.53455,1.38279,0.0005578,0.0005578,0.0005578
69,6852.37,0.99329,1.97265,1.49463,0.59875,0.61804,0.66402,0.49825,0.90399,1.39318,1.33067,0.0005512,0.0005512,0.0005512
70,6949.07,0.94653,1.91205,1.45858,0.48882,0.67287,0.61167,0.48375,0.78387,1.4191,1.25249,0.0005446,0.0005446,0.0005446
71,7047.16,0.97065,1.92293,1.48099,0.58037,0.66906,0.65072,0.4917,0.88626,1.32155,1.31672,0.000538,0.000538,0.000538
72,7145.49,0.95709,1.8487,1.46755,0.49985,0.69963,0.63932,0.47559,0.91826,1.47029,1.36274,0.0005314,0.0005314,0.0005314
73,7242.74,0.96462,1.87295,1.47718,0.5593,0.65389,0.64296,0.48422,0.8503,1.51115,1.28919,0.0005248,0.0005248,0.0005248
74,7340.71,0.97703,1.92866,1.468,0.54859,0.67863,0.65574,0.49781,0.84711,1.34725,1.28087,0.0005182,0.0005182,0.0005182
75,7438.35,0.9673,1.8961,1.48134,0.62275,0.58926,0.65897,0.49826,0.88732,1.37467,1.29129,0.0005116,0.0005116,0.0005116
76,7535.02,0.96146,1.92595,1.45852,0.55975,0.681,0.68652,0.53274,0.81669,1.35538,1.26246,0.000505,0.000505,0.000505
77,7633.29,0.97218,1.91128,1.46956,0.51213,0.75632,0.69586,0.51844,0.89679,1.59101,1.31332,0.0004984,0.0004984,0.0004984
78,7731.92,0.94796,1.91358,1.47147,0.57585,0.66895,0.68442,0.5387,0.78602,1.26367,1.25161,0.0004918,0.0004918,0.0004918
79,7847.8,0.96254,1.92981,1.46972,0.59999,0.67965,0.6867,0.51766,0.87943,1.39069,1.32587,0.0004852,0.0004852,0.0004852
80,7961.05,0.97399,1.852,1.47344,0.58138,0.6254,0.64521,0.48958,0.90433,1.36076,1.35139,0.0004786,0.0004786,0.0004786
81,8057.79,0.96034,1.91206,1.47239,0.58408,0.67044,0.67032,0.51331,0.88452,1.33133,1.31133,0.000472,0.000472,0.000472
82,8154.67,0.95474,1.87102,1.45056,0.63107,0.68399,0.71559,0.56408,0.79057,1.30893,1.25248,0.0004654,0.0004654,0.0004654
83,8251.77,0.93546,1.87532,1.453,0.62546,0.60343,0.66438,0.54053,0.72411,1.36559,1.18896,0.0004588,0.0004588,0.0004588
84,8348.36,0.92824,1.85778,1.45299,0.60846,0.71745,0.71351,0.57316,0.72972,1.22269,1.21011,0.0004522,0.0004522,0.0004522
85,8445.12,0.91277,1.85707,1.42762,0.58982,0.68713,0.67397,0.55247,0.66576,1.28214,1.15639,0.0004456,0.0004456,0.0004456
86,8542.36,0.95051,1.89819,1.46551,0.57875,0.72114,0.70129,0.56574,0.75571,1.2681,1.20537,0.000439,0.000439,0.000439
87,8638.81,0.93747,1.8685,1.44578,0.62268,0.73245,0.711,0.56615,0.76106,1.25086,1.2512,0.0004324,0.0004324,0.0004324
88,8734.96,0.91166,1.88021,1.42657,0.63712,0.66974,0.70413,0.55231,0.76661,1.37856,1.24176,0.0004258,0.0004258,0.0004258
89,8831.35,0.95222,1.84536,1.46036,0.65569,0.7313,0.73884,0.58956,0.76885,1.19055,1.21675,0.0004192,0.0004192,0.0004192
90,8927.99,0.95862,1.85626,1.46477,0.64442,0.66625,0.71711,0.58415,0.71301,1.25007,1.18918,0.0004126,0.0004126,0.0004126
91,9024.63,0.91166,1.837,1.42556,0.62109,0.70936,0.71322,0.54884,0.85143,1.29114,1.27362,0.000406,0.000406,0.000406
92,9122.08,0.90144,1.78154,1.42342,0.60917,0.75622,0.73596,0.59909,0.70432,1.14665,1.15952,0.0003994,0.0003994,0.0003994
93,9218.77,0.93284,1.91791,1.44738,0.6206,0.72358,0.72446,0.58651,0.69357,1.15313,1.17884,0.0003928,0.0003928,0.0003928
94,9315.71,0.92859,1.81733,1.4514,0.58829,0.73084,0.71512,0.58063,0.73996,1.24282,1.17686,0.0003862,0.0003862,0.0003862
95,9412.67,0.92823,1.84064,1.44647,0.59482,0.67944,0.6972,0.56033,0.70866,1.24198,1.17853,0.0003796,0.0003796,0.0003796
96,9508.63,0.89989,1.79792,1.42019,0.6538,0.70003,0.72314,0.57573,0.77244,1.19504,1.20294,0.000373,0.000373,0.000373
97,9605.01,0.89648,1.78672,1.41818,0.68153,0.68377,0.73952,0.61275,0.6343,1.19728,1.13036,0.0003664,0.0003664,0.0003664
98,9701.98,0.91989,1.77665,1.42026,0.70396,0.66993,0.74393,0.62061,0.64141,1.16464,1.12643,0.0003598,0.0003598,0.0003598
99,9799.88,0.90231,1.72529,1.42022,0.61566,0.758,0.75599,0.61743,0.68694,1.09485,1.16122,0.0003532,0.0003532,0.0003532
100,9898.31,0.90877,1.81176,1.42883,0.64907,0.73676,0.75898,0.60806,0.73483,1.13416,1.18418,0.0003466,0.0003466,0.0003466
101,9996.54,0.88016,1.77517,1.39748,0.65275,0.65078,0.70643,0.56687,0.72031,1.14733,1.18447,0.00034,0.00034,0.00034
102,10094.2,0.86817,1.72314,1.39279,0.6858,0.67212,0.75801,0.61401,0.71571,1.16767,1.18757,0.0003334,0.0003334,0.0003334
103,10192.3,0.89142,1.74911,1.40739,0.6445,0.71517,0.75371,0.62976,0.63084,1.1006,1.10836,0.0003268,0.0003268,0.0003268
104,10289.7,0.91188,1.76621,1.41928,0.65801,0.71389,0.74549,0.62186,0.64676,1.17158,1.11425,0.0003202,0.0003202,0.0003202
105,10386.3,0.86389,1.72074,1.38469,0.68135,0.72174,0.7599,0.63687,0.62435,1.04548,1.12936,0.0003136,0.0003136,0.0003136
106,10483.3,0.88364,1.74854,1.40653,0.63532,0.76472,0.76111,0.63346,0.64522,1.08001,1.11551,0.000307,0.000307,0.000307
107,10579.7,0.90428,1.72001,1.43324,0.68977,0.72825,0.77114,0.64834,0.63203,1.05616,1.10745,0.0003004,0.0003004,0.0003004
108,10676.8,0.86754,1.73748,1.39046,0.69766,0.70818,0.76663,0.63454,0.67889,1.02894,1.12839,0.0002938,0.0002938,0.0002938
109,10775.2,0.86857,1.77314,1.39341,0.69943,0.70553,0.77535,0.65245,0.62032,1.10045,1.08384,0.0002872,0.0002872,0.0002872
110,10873.3,0.87931,1.74826,1.39805,0.69167,0.71181,0.77852,0.65332,0.6374,1.07042,1.09736,0.0002806,0.0002806,0.0002806
111,10971.3,0.85747,1.65566,1.37881,0.70774,0.71509,0.79133,0.6672,0.60307,1.00009,1.0814,0.000274,0.000274,0.000274
112,11068.9,0.87988,1.73194,1.39692,0.71087,0.74081,0.7923,0.67108,0.60584,0.99534,1.10097,0.0002674,0.0002674,0.0002674
113,11166.3,0.8431,1.72536,1.37046,0.70208,0.74536,0.80589,0.67673,0.61543,1.00981,1.11227,0.0002608,0.0002608,0.0002608
114,11263.4,0.86297,1.67432,1.39087,0.67997,0.75389,0.80163,0.68525,0.58771,1.00863,1.0783,0.0002542,0.0002542,0.0002542
115,11360.3,0.86711,1.64986,1.37047,0.65654,0.75272,0.78314,0.66043,0.60762,1.08165,1.07437,0.0002476,0.0002476,0.0002476
116,11457.8,0.86612,1.74028,1.39526,0.71643,0.73018,0.80986,0.68267,0.61593,0.98996,1.08455,0.000241,0.000241,0.000241
117,11555.6,0.8639,1.7277,1.38567,0.72374,0.75061,0.81179,0.6911,0.58442,1.02061,1.05647,0.0002344,0.0002344,0.0002344
118,11653.3,0.86706,1.68519,1.39289,0.73175,0.70871,0.78711,0.66194,0.60928,1.02012,1.06932,0.0002278,0.0002278,0.0002278
119,11750.9,0.85413,1.68203,1.38655,0.72219,0.73748,0.81073,0.6876,0.58426,0.96929,1.05942,0.0002212,0.0002212,0.0002212
120,11848.5,0.82545,1.65241,1.36914,0.68728,0.7667,0.81021,0.68484,0.59305,1.00067,1.06975,0.0002146,0.0002146,0.0002146
121,11946,0.85919,1.68212,1.39757,0.7197,0.77217,0.80573,0.68459,0.58914,0.99709,1.06905,0.000208,0.000208,0.000208
122,12043.6,0.84139,1.64554,1.36724,0.75346,0.74904,0.81784,0.69635,0.58137,0.96375,1.07933,0.0002014,0.0002014,0.0002014
123,12140.8,0.83031,1.63063,1.35501,0.73682,0.76944,0.8289,0.70015,0.58766,0.92884,1.07345,0.0001948,0.0001948,0.0001948
124,12238.5,0.81851,1.64711,1.35529,0.72799,0.77281,0.82259,0.7105,0.55193,0.94008,1.05361,0.0001882,0.0001882,0.0001882
125,12335.8,0.84,1.61647,1.36892,0.74652,0.77791,0.84008,0.72175,0.56646,0.92784,1.05867,0.0001816,0.0001816,0.0001816
126,12434.4,0.82134,1.67763,1.36915,0.7739,0.74757,0.84313,0.72913,0.5518,0.93959,1.03892,0.000175,0.000175,0.000175
127,12531.5,0.85909,1.70073,1.38908,0.75501,0.76047,0.8391,0.72263,0.56203,0.91297,1.05371,0.0001684,0.0001684,0.0001684
128,12629.3,0.80788,1.62074,1.35763,0.76585,0.78146,0.85127,0.73163,0.57162,0.88692,1.06847,0.0001618,0.0001618,0.0001618
129,12726.8,0.80977,1.62762,1.35255,0.75962,0.79968,0.86314,0.72624,0.6181,0.869,1.10295,0.0001552,0.0001552,0.0001552
130,12824.7,0.8378,1.59467,1.37041,0.78109,0.75227,0.84752,0.72009,0.60448,0.88947,1.07724,0.0001486,0.0001486,0.0001486
131,12921.6,0.86356,1.60969,1.39048,0.79716,0.7656,0.86267,0.73809,0.58047,0.88807,1.05396,0.000142,0.000142,0.000142
132,13019.1,0.82364,1.58284,1.35772,0.76306,0.77259,0.84508,0.72575,0.58064,0.92225,1.06036,0.0001354,0.0001354,0.0001354
133,13115.8,0.79584,1.53221,1.33418,0.72431,0.81286,0.84115,0.7203,0.59509,0.92588,1.06447,0.0001288,0.0001288,0.0001288
134,13213.8,0.82429,1.63068,1.37047,0.79083,0.74551,0.85686,0.73051,0.59319,0.90232,1.05626,0.0001222,0.0001222,0.0001222
135,13311.4,0.82956,1.54337,1.35948,0.76349,0.7802,0.85884,0.73534,0.5733,0.91367,1.04429,0.0001156,0.0001156,0.0001156
136,13408.8,0.83486,1.58053,1.36689,0.80401,0.7509,0.86094,0.73379,0.58185,0.91183,1.0386,0.000109,0.000109,0.000109
137,13506.2,0.79762,1.58701,1.34294,0.75288,0.80525,0.85984,0.7457,0.55106,0.85652,1.01409,0.0001024,0.0001024,0.0001024
138,13604.6,0.82307,1.58261,1.39282,0.77069,0.80713,0.86761,0.75264,0.53702,0.85448,1.00675,9.58e-05,9.58e-05,9.58e-05
139,13701.5,0.80776,1.56603,1.35712,0.78,0.79354,0.86848,0.75114,0.5488,0.82243,1.01423,8.92e-05,8.92e-05,8.92e-05
140,13800.4,0.8095,1.56944,1.35707,0.81609,0.76814,0.873,0.75999,0.53827,0.81828,1.00469,8.26e-05,8.26e-05,8.26e-05
141,13884,0.58861,1.24866,1.32437,0.76576,0.77887,0.85293,0.7414,0.52088,0.99126,1.01564,7.6e-05,7.6e-05,7.6e-05
142,13967.5,0.51548,1.44065,1.21375,0.74465,0.78775,0.86118,0.75534,0.51068,1.03031,1.00903,6.94e-05,6.94e-05,6.94e-05
143,14050.9,0.52322,1.34085,1.23046,0.73505,0.82426,0.8672,0.76154,0.50834,0.99911,0.99818,6.28e-05,6.28e-05,6.28e-05
144,14135.9,0.5256,1.12187,1.24533,0.75361,0.8124,0.86917,0.76334,0.50937,0.99024,0.99494,5.62e-05,5.62e-05,5.62e-05
145,14219.8,0.52067,1.05044,1.24931,0.7812,0.80208,0.87402,0.77461,0.4913,0.93864,0.97749,4.96e-05,4.96e-05,4.96e-05
146,14303.4,0.51466,1.20694,1.20102,0.75173,0.83822,0.88344,0.78702,0.47769,0.87456,0.9646,4.3e-05,4.3e-05,4.3e-05
147,14387.2,0.51764,1.12786,1.21583,0.78898,0.81838,0.88772,0.78594,0.48987,0.85893,0.96973,3.64e-05,3.64e-05,3.64e-05
148,14471.7,0.5033,1.03065,1.21837,0.78334,0.82458,0.8902,0.79165,0.48793,0.83606,0.97049,2.98e-05,2.98e-05,2.98e-05
149,14556.1,0.53371,1.06696,1.25171,0.79176,0.81236,0.89388,0.79321,0.49106,0.83756,0.97042,2.32e-05,2.32e-05,2.32e-05
150,14639.5,0.5156,1.12546,1.22369,0.77719,0.83968,0.89618,0.79598,0.48624,0.83837,0.97082,1.66e-05,1.66e-05,1.66e-05
