epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,17.447,0.9248,5.86569,0.02429,0.01421,0.75533,0.06834,0.04535,0.76721,7.46544,0.03095,0.0003333,0.0003333,0.0003333
2,33.177,0.85019,5.17366,0.02139,0.0034,0.90978,0.13399,0.08954,0.76456,7.27651,0.03071,0.000673237,0.000673237,0.000673237
3,48.6976,1.03512,4.68066,0.02771,0.00505,0.92358,0.21401,0.15429,1.00222,5.53373,0.04184,0.00100863,0.00100863,0.00100863
4,64.1036,1.04967,4.14683,0.02773,0.42814,0.20016,0.35678,0.20611,1.54768,4.77616,0.06759,0.001089,0.001089,0.001089
5,79.6307,1.06565,3.68967,0.02773,0.37145,0.45313,0.36652,0.26417,1.07442,2.81314,0.04578,0.00108167,0.00108167,0.00108167
6,94.9568,1.03905,3.33689,0.02704,0.34223,0.45596,0.34562,0.22628,1.30175,2.55821,0.0564,0.00107434,0.00107434,0.00107434
7,110.235,1.02151,3.05792,0.02642,0.472,0.54644,0.46993,0.31717,1.20209,1.76392,0.0517,0.001067,0.001067,0.001067
8,125.604,0.97761,2.69778,0.02476,0.4709,0.53604,0.46403,0.29497,1.47552,1.70669,0.06323,0.00105967,0.00105967,0.00105967
9,140.758,0.97688,2.46924,0.0246,0.51546,0.48463,0.45941,0.33459,1.05864,1.64404,0.0453,0.00105234,0.00105234,0.00105234
10,156.408,0.99687,2.39083,0.02638,0.4808,0.66601,0.56006,0.3822,1.2247,1.4961,0.05306,0.00104501,0.00104501,0.00104501
11,172.844,0.92972,2.17799,0.0237,0.47564,0.51545,0.4686,0.32234,1.11511,1.5516,0.04695,0.00103767,0.00103767,0.00103767
12,188.286,0.95727,2.00028,0.02451,0.54261,0.55426,0.51686,0.37314,1.06992,1.46183,0.04563,0.00103034,0.00103034,0.00103034
13,203.663,0.9494,1.91633,0.02453,0.61432,0.45477,0.4624,0.32428,1.13896,1.71065,0.04929,0.00102301,0.00102301,0.00102301
14,218.82,0.99145,1.79958,0.02522,0.56939,0.48136,0.54893,0.36957,1.24119,1.43143,0.05286,0.00101568,0.00101568,0.00101568
15,234.347,0.97592,1.70335,0.02404,0.56063,0.55201,0.54946,0.37929,1.05631,1.46228,0.04524,0.00100834,0.00100834,0.00100834
16,249.497,0.92379,1.46819,0.02317,0.60845,0.6229,0.61826,0.46067,1.07074,1.33934,0.04523,0.00100101,0.00100101,0.00100101
17,264.705,0.91504,1.50321,0.02295,0.48543,0.54694,0.52412,0.37507,1.14021,1.77335,0.04901,0.000993678,0.000993678,0.000993678
18,280.148,0.94466,1.45741,0.02348,0.52651,0.65576,0.59401,0.4421,1.02339,1.25014,0.04282,0.000986346,0.000986346,0.000986346
19,295.476,0.92167,1.35003,0.02357,0.65772,0.71775,0.68576,0.51766,1.02682,1.20855,0.04314,0.000979013,0.000979013,0.000979013
20,311.265,0.95837,1.35491,0.02529,0.55886,0.60323,0.59347,0.42604,1.0702,1.34043,0.04609,0.000971681,0.000971681,0.000971681
21,326.737,0.96176,1.31983,0.02465,0.66681,0.65465,0.67813,0.47426,1.21147,1.18077,0.05257,0.000964348,0.000964348,0.000964348
22,342.074,0.92052,1.24251,0.02348,0.64187,0.62584,0.64748,0.47353,1.00969,1.16475,0.04229,0.000957015,0.000957015,0.000957015
23,357.23,0.90961,1.20399,0.02298,0.65862,0.69012,0.71476,0.53226,0.99881,1.0933,0.04215,0.000949683,0.000949683,0.000949683
24,372.487,0.89749,1.13427,0.02216,0.69399,0.59613,0.65325,0.47485,1.08315,1.30978,0.0461,0.00094235,0.00094235,0.00094235
25,387.645,0.90773,1.14371,0.02343,0.69047,0.65811,0.68926,0.5042,1.06281,1.21387,0.04431,0.000935018,0.000935018,0.000935018
26,402.842,0.89818,1.06087,0.02208,0.6815,0.73653,0.74478,0.57087,0.9685,1.0081,0.04066,0.000927685,0.000927685,0.000927685
27,417.976,0.91822,1.08608,0.02439,0.5571,0.65936,0.64224,0.46953,1.00636,1.28254,0.04245,0.000920352,0.000920352,0.000920352
28,433.436,0.87018,1.0092,0.02167,0.64357,0.67058,0.69015,0.49698,1.07217,1.3739,0.04563,0.00091302,0.00091302,0.00091302
29,448.518,0.90006,1.0484,0.02266,0.71996,0.6725,0.74136,0.53437,1.08616,1.01866,0.04678,0.000905687,0.000905687,0.000905687
30,463.806,0.87316,0.9619,0.02219,0.76398,0.62074,0.73834,0.50739,1.18378,1.19917,0.05174,0.000898355,0.000898355,0.000898355
31,479.56,0.88383,1.00283,0.02244,0.76168,0.66311,0.74081,0.57015,0.90571,1.08038,0.03757,0.000891022,0.000891022,0.000891022
32,495.433,0.88549,0.91119,0.02254,0.69676,0.6822,0.72819,0.53174,1.04869,0.99935,0.04495,0.000883689,0.000883689,0.000883689
33,511.796,0.87022,0.90936,0.02201,0.78375,0.64115,0.75514,0.56555,1.04087,1.0927,0.04385,0.000876357,0.000876357,0.000876357
34,528.156,0.83828,0.87641,0.02069,0.72576,0.65071,0.74147,0.55286,1.03687,1.10662,0.04338,0.000869024,0.000869024,0.000869024
35,543.921,0.8467,0.82641,0.02057,0.74239,0.6531,0.68362,0.49585,1.05643,1.20976,0.04436,0.000861692,0.000861692,0.000861692
36,559.966,0.87631,0.8922,0.02141,0.59072,0.66147,0.665,0.47731,1.12001,1.30015,0.0476,0.000854359,0.000854359,0.000854359
37,575.383,0.80159,0.81706,0.01994,0.6435,0.75713,0.74986,0.52387,1.2007,1.06676,0.05265,0.000847026,0.000847026,0.000847026
38,590.846,0.82842,0.8307,0.01966,0.726,0.67159,0.735,0.56367,0.9669,1.06001,0.04058,0.000839694,0.000839694,0.000839694
39,606.446,0.88177,0.81148,0.02164,0.66829,0.72165,0.73919,0.53372,1.12105,1.06786,0.0471,0.000832361,0.000832361,0.000832361
40,621.917,0.83766,0.81682,0.02055,0.73611,0.69318,0.75072,0.55461,1.02801,1.14885,0.0438,0.000825029,0.000825029,0.000825029
41,637.536,0.83061,0.755,0.02028,0.82775,0.73141,0.76301,0.59275,0.93767,0.99314,0.03894,0.000817696,0.000817696,0.000817696
42,653.113,0.80649,0.72301,0.02013,0.61904,0.7684,0.7326,0.56099,0.95985,1.00296,0.03996,0.000810363,0.000810363,0.000810363
43,668.756,0.82885,0.80576,0.02092,0.79964,0.73613,0.78136,0.58509,1.03942,0.94795,0.04333,0.000803031,0.000803031,0.000803031
44,684.346,0.8489,0.79832,0.02048,0.71708,0.67838,0.73314,0.54286,1.08804,0.95782,0.04548,0.000795698,0.000795698,0.000795698
45,699.687,0.84192,0.7592,0.02149,0.71555,0.7528,0.79484,0.5912,1.06741,1.0554,0.04441,0.000788366,0.000788366,0.000788366
46,715.059,0.81746,0.71536,0.0197,0.65482,0.76924,0.77501,0.5688,1.02921,0.99472,0.04291,0.000781033,0.000781033,0.000781033
47,730.553,0.81651,0.75976,0.01997,0.79358,0.7233,0.80839,0.61577,1.00163,0.82434,0.04244,0.0007737,0.0007737,0.0007737
48,746.178,0.83613,0.73733,0.02004,0.68427,0.69871,0.74154,0.56175,0.9371,1.0973,0.03936,0.000766368,0.000766368,0.000766368
49,761.702,0.77896,0.69232,0.01969,0.82787,0.79473,0.83605,0.61863,1.02079,0.82941,0.0429,0.000759035,0.000759035,0.000759035
50,777.273,0.78523,0.67561,0.01922,0.64312,0.73933,0.78052,0.59676,0.99261,1.02484,0.0413,0.000751703,0.000751703,0.000751703
51,792.786,0.78989,0.69478,0.01953,0.81142,0.74782,0.81624,0.60392,1.09101,0.83831,0.04681,0.00074437,0.00074437,0.00074437
52,808.246,0.77016,0.7113,0.01934,0.70222,0.77686,0.79615,0.62604,0.96199,0.91702,0.03987,0.000737037,0.000737037,0.000737037
53,823.772,0.79938,0.63813,0.01977,0.82603,0.76067,0.81673,0.61115,1.03462,0.91301,0.0439,0.000729705,0.000729705,0.000729705
54,839.438,0.80512,0.68414,0.01976,0.86753,0.70288,0.807,0.60469,1.04088,0.96023,0.04376,0.000722372,0.000722372,0.000722372
55,855.131,0.78253,0.60602,0.01947,0.80412,0.6993,0.78602,0.59572,1.02158,0.9707,0.04245,0.00071504,0.00071504,0.00071504
56,870.653,0.77572,0.5997,0.01867,0.817,0.73335,0.79523,0.61313,0.9495,0.95971,0.03956,0.000707707,0.000707707,0.000707707
57,886.277,0.77705,0.66653,0.01902,0.80707,0.74382,0.79041,0.60628,0.95888,0.99536,0.04045,0.000700374,0.000700374,0.000700374
58,901.809,0.75128,0.59735,0.01858,0.77459,0.74398,0.75869,0.57047,1.05286,1.24057,0.04526,0.000693042,0.000693042,0.000693042
59,917.247,0.7553,0.59264,0.01866,0.73553,0.80364,0.79654,0.61897,0.94518,0.93298,0.03939,0.000685709,0.000685709,0.000685709
60,932.729,0.7383,0.58747,0.01796,0.7926,0.74134,0.80708,0.62069,0.98655,0.9385,0.04139,0.000678377,0.000678377,0.000678377
61,948.258,0.76112,0.60175,0.01845,0.85502,0.77766,0.81951,0.63504,0.92559,0.88485,0.03846,0.000671044,0.000671044,0.000671044
62,964.131,0.739,0.58899,0.01823,0.83236,0.72011,0.82083,0.63188,0.92464,0.88145,0.03806,0.000663711,0.000663711,0.000663711
63,980.241,0.72046,0.59453,0.01735,0.74563,0.72509,0.7676,0.57347,0.99078,0.99939,0.04134,0.000656379,0.000656379,0.000656379
64,996.284,0.75019,0.5628,0.01825,0.77314,0.78994,0.8025,0.60995,0.98036,0.94597,0.04106,0.000649046,0.000649046,0.000649046
65,1011.82,0.72174,0.55136,0.0177,0.80109,0.69442,0.79266,0.61204,0.91938,0.95754,0.03821,0.000641714,0.000641714,0.000641714
66,1027.28,0.69797,0.57619,0.01687,0.76264,0.73792,0.82434,0.64985,0.89206,0.88309,0.03672,0.000634381,0.000634381,0.000634381
67,1042.73,0.71806,0.56459,0.01713,0.88436,0.7458,0.84487,0.61221,1.14134,0.87034,0.04874,0.000627048,0.000627048,0.000627048
68,1058.26,0.73083,0.56829,0.01843,0.75309,0.71597,0.77167,0.60553,0.8718,1.01848,0.03606,0.000619716,0.000619716,0.000619716
69,1074.01,0.72333,0.54751,0.01764,0.81635,0.70437,0.79878,0.6199,0.91699,0.94682,0.0384,0.000612383,0.000612383,0.000612383
70,1089.74,0.70562,0.53517,0.0169,0.77603,0.73901,0.80393,0.63692,0.90009,0.93732,0.03721,0.000605051,0.000605051,0.000605051
71,1105.78,0.73566,0.53609,0.01688,0.82749,0.7321,0.81478,0.63603,0.88875,0.94442,0.03692,0.000597718,0.000597718,0.000597718
72,1122.37,0.69518,0.52753,0.01654,0.84427,0.73179,0.79591,0.6288,0.91455,0.92272,0.03813,0.000590385,0.000590385,0.000590385
73,1138.61,0.69832,0.53704,0.01643,0.82628,0.7424,0.81155,0.62185,1.00294,0.89042,0.04249,0.000583053,0.000583053,0.000583053
74,1154.45,0.67905,0.56034,0.01633,0.80411,0.76115,0.80262,0.63344,0.89792,0.86608,0.03762,0.00057572,0.00057572,0.00057572
75,1170.03,0.71552,0.51155,0.01696,0.80714,0.73731,0.82006,0.62635,0.97238,0.91039,0.04128,0.000568388,0.000568388,0.000568388
76,1185.52,0.68119,0.49148,0.01618,0.79787,0.78994,0.82361,0.61454,1.05772,0.88715,0.04506,0.000561055,0.000561055,0.000561055
77,1200.92,0.66855,0.45469,0.01607,0.83994,0.77262,0.82963,0.63655,0.96643,0.86541,0.0409,0.000553722,0.000553722,0.000553722
78,1216.27,0.66773,0.51696,0.01653,0.81557,0.76155,0.81986,0.64191,0.95035,0.91717,0.03975,0.00054639,0.00054639,0.00054639
79,1231.62,0.70559,0.50379,0.01698,0.87015,0.7407,0.80893,0.6295,0.95567,0.92956,0.03983,0.000539057,0.000539057,0.000539057
80,1246.77,0.65705,0.5215,0.01543,0.78883,0.81444,0.82633,0.64018,0.9266,0.84961,0.0387,0.000531725,0.000531725,0.000531725
81,1261.92,0.65019,0.46714,0.01588,0.79158,0.77091,0.82194,0.62119,0.96627,0.90501,0.04101,0.000524392,0.000524392,0.000524392
82,1277.07,0.67829,0.45362,0.01639,0.80823,0.75255,0.80409,0.60655,1.01597,0.91889,0.04303,0.000517059,0.000517059,0.000517059
83,1292.29,0.66478,0.45678,0.0159,0.87026,0.74931,0.82078,0.63118,0.9294,0.91963,0.03867,0.000509727,0.000509727,0.000509727
84,1307.57,0.61451,0.45251,0.01515,0.83419,0.79756,0.82221,0.63635,0.93497,0.94743,0.03915,0.000502394,0.000502394,0.000502394
85,1322.7,0.66169,0.46344,0.0159,0.89627,0.7515,0.83181,0.64073,0.9455,0.86873,0.03977,0.000495062,0.000495062,0.000495062
86,1338,0.66101,0.43978,0.01676,0.81057,0.77657,0.80475,0.61961,0.92847,0.93842,0.03867,0.000487729,0.000487729,0.000487729
87,1353.21,0.62629,0.43243,0.01514,0.82894,0.7255,0.80466,0.63421,0.92373,1.00086,0.03883,0.000480396,0.000480396,0.000480396
88,1368.57,0.62285,0.46599,0.01494,0.77641,0.79466,0.83141,0.65759,0.93006,0.96298,0.03886,0.000473064,0.000473064,0.000473064
89,1383.61,0.62693,0.45701,0.0149,0.80336,0.79365,0.82807,0.64426,0.95192,0.9157,0.03971,0.000465731,0.000465731,0.000465731
90,1398.81,0.65617,0.45924,0.01556,0.80468,0.79263,0.82297,0.64005,0.93403,0.90903,0.03871,0.000458399,0.000458399,0.000458399
