epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
124,223.482,0.70159,0.58988,1.13545,0.94714,0.89604,0.95699,0.52652,1.55291,0.91927,2.28696,0.0003764,0.0003764,0.0003764
125,225.245,0.66997,0.53772,1.09099,0.9471,0.89548,0.96496,0.5172,1.60532,0.91551,2.3147,0.0003632,0.0003632,0.0003632
126,226.912,0.69046,0.57357,1.11235,0.99039,0.85,0.95508,0.48783,1.62223,0.95024,2.32989,0.00035,0.00035,0.00035
127,228.599,0.68303,0.51822,1.11384,0.99181,0.85,0.94545,0.48652,1.64447,0.95891,2.35278,0.0003368,0.0003368,0.0003368
128,230.298,0.64192,0.51955,1.05577,0.99484,0.85,0.95011,0.49826,1.64272,0.94348,2.35349,0.0003236,0.0003236,0.0003236
129,232.015,0.62713,0.51113,1.07757,0.94881,0.92734,0.95299,0.50652,1.6175,0.94227,2.32016,0.0003104,0.0003104,0.0003104
130,233.699,0.74724,0.57931,1.18768,0.9489,0.92904,0.95316,0.51174,1.60488,0.93624,2.31739,0.0002972,0.0002972,0.0002972
131,235.427,0.64018,0.49636,1.08024,0.99947,0.85,0.94485,0.50781,1.59309,0.9326,2.30183,0.000284,0.000284,0.000284
132,237.073,0.62168,0.54626,1.03501,0.94711,0.89559,0.93545,0.51277,1.60312,0.9643,2.33313,0.0002708,0.0002708,0.0002708
133,238.83,0.61442,0.50745,1.05971,0.89141,0.9,0.92359,0.49766,1.61286,0.98773,2.3622,0.0002576,0.0002576,0.0002576
134,240.585,0.70591,0.5363,1.14081,0.88879,0.9,0.92055,0.50519,1.61601,0.98381,2.36671,0.0002444,0.0002444,0.0002444
135,242.269,0.66805,0.52958,1.11511,0.88497,0.9,0.92251,0.51501,1.61694,0.97444,2.34276,0.0002312,0.0002312,0.0002312
136,244.001,0.67373,0.5101,1.08842,0.89696,0.9,0.92015,0.51587,1.60846,0.97496,2.32919,0.000218,0.000218,0.000218
137,245.786,0.6616,0.54473,1.13951,0.93727,0.85,0.92626,0.51665,1.58744,0.93236,2.30448,0.0002048,0.0002048,0.0002048
138,247.489,0.62897,0.53401,1.09065,0.93432,0.85,0.91907,0.50827,1.57194,0.91053,2.28134,0.0001916,0.0001916,0.0001916
139,249.193,0.57258,0.47069,1.05907,0.89933,0.89361,0.9212,0.51481,1.55242,0.8812,2.27506,0.0001784,0.0001784,0.0001784
140,250.953,0.63731,0.5094,1.104,0.89777,0.9,0.92141,0.50432,1.54184,0.84168,2.27764,0.0001652,0.0001652,0.0001652
141,252.716,0.56118,0.60294,1.08578,0.89879,0.9,0.9215,0.51499,1.53303,0.84605,2.2621,0.000152,0.000152,0.000152
142,254.282,0.58253,0.62781,1.08598,0.89992,0.9,0.92026,0.50834,1.54485,0.86189,2.25436,0.0001388,0.0001388,0.0001388
143,256.04,0.50095,0.54754,1.01397,0.89981,0.89815,0.91909,0.5043,1.55302,0.89757,2.23727,0.0001256,0.0001256,0.0001256
144,257.75,0.5239,0.5256,1.03205,0.89972,0.8973,0.91799,0.49823,1.57287,0.90614,2.23615,0.0001124,0.0001124,0.0001124
145,259.34,0.48763,0.47024,0.97882,0.89886,0.88921,0.91681,0.49715,1.58343,0.919,2.24189,9.92e-05,9.92e-05,9.92e-05
146,261,0.52169,0.47035,1.0051,0.93489,0.85,0.94682,0.51075,1.6102,0.90999,2.26732,8.6e-05,8.6e-05,8.6e-05
147,262.617,0.50508,0.47654,1.04737,0.93517,0.85,0.94682,0.51374,1.60803,0.90683,2.25488,7.28e-05,7.28e-05,7.28e-05
148,264.214,0.46514,0.44746,1.00057,0.93614,0.85,0.94113,0.5062,1.60601,0.90439,2.24327,5.96e-05,5.96e-05,5.96e-05
149,265.838,0.50332,0.46519,0.99213,0.93626,0.85,0.91428,0.50315,1.59531,0.90419,2.22448,4.64e-05,4.64e-05,4.64e-05
150,267.409,0.44828,0.44144,1.01273,0.89866,0.88726,0.95806,0.50954,1.58775,0.88954,2.21129,3.32e-05,3.32e-05,3.32e-05
