epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4635.84,1.18439,2.18642,0.02948,0.50745,0.5728,0.55811,0.4206,0.95111,1.48355,0.03346,0.0007294,0.0007294,0.0007294
43,4741.24,1.15204,2.1798,0.0279,0.5154,0.54073,0.51528,0.39666,0.94,1.6302,0.03355,0.0007228,0.0007228,0.0007228
44,4847.45,1.17251,2.2012,0.0291,0.51212,0.60083,0.55261,0.43566,0.95479,1.41149,0.03409,0.0007162,0.0007162,0.0007162
45,4953.12,1.14042,2.15014,0.02854,0.51295,0.53733,0.50791,0.37794,0.99262,1.73514,0.03687,0.0007096,0.0007096,0.0007096
46,5062.3,1.11782,2.18368,0.02786,0.50595,0.56168,0.55255,0.40523,1.07471,1.75177,0.03659,0.000703,0.000703,0.000703
47,5168.22,1.15388,2.18651,0.02846,0.53784,0.61344,0.58431,0.44808,0.93996,1.47399,0.03226,0.0006964,0.0006964,0.0006964
48,5273.85,1.09627,2.13546,0.02666,0.56314,0.59475,0.58959,0.46594,0.93745,1.41617,0.03172,0.0006898,0.0006898,0.0006898
49,5379.45,1.12956,2.15016,0.02824,0.56923,0.61769,0.60946,0.4726,0.90968,1.33328,0.03141,0.0006832,0.0006832,0.0006832
50,5484.92,1.11347,2.12881,0.02786,0.5733,0.58045,0.5944,0.43904,1.04349,1.51349,0.03632,0.0006766,0.0006766,0.0006766
51,5590.7,1.09912,2.14032,0.02743,0.57059,0.60183,0.58572,0.47771,0.77422,1.34985,0.0266,0.00067,0.00067,0.00067
52,5697.12,1.09739,2.14082,0.0273,0.5875,0.65584,0.61746,0.48711,0.88232,1.30491,0.02997,0.0006634,0.0006634,0.0006634
53,5803.38,1.09495,2.09507,0.02668,0.57717,0.60248,0.6356,0.50589,0.84531,1.31659,0.02878,0.0006568,0.0006568,0.0006568
54,5909.74,1.09913,2.0902,0.02706,0.55408,0.6221,0.59067,0.4571,0.89883,1.4317,0.02969,0.0006502,0.0006502,0.0006502
55,6016.26,1.08879,2.05169,0.02642,0.55776,0.63351,0.61984,0.47475,0.9741,1.39457,0.03317,0.0006436,0.0006436,0.0006436
56,6122.36,1.08041,2.05739,0.02667,0.62916,0.62564,0.65664,0.50444,0.9054,1.25987,0.03112,0.000637,0.000637,0.000637
57,6228.99,1.09875,2.00635,0.0273,0.60083,0.65935,0.66748,0.52892,0.86716,1.20777,0.02817,0.0006304,0.0006304,0.0006304
58,6335.49,1.10012,1.99185,0.02779,0.59285,0.63102,0.63514,0.50438,0.87241,1.41352,0.0287,0.0006238,0.0006238,0.0006238
59,6444.08,1.11155,2.06926,0.02705,0.66959,0.65686,0.67134,0.5324,0.84345,1.25016,0.02837,0.0006172,0.0006172,0.0006172
60,6551.74,1.10767,2.09397,0.02655,0.59221,0.62585,0.64641,0.51211,0.82613,1.60728,0.02765,0.0006106,0.0006106,0.0006106
61,6658.74,1.09229,1.99568,0.02704,0.57332,0.65337,0.64916,0.51,0.8269,1.23384,0.02859,0.000604,0.000604,0.000604
62,6766,1.06576,1.99904,0.02649,0.59961,0.65236,0.66059,0.49782,0.9098,1.25231,0.03014,0.0005974,0.0005974,0.0005974
63,6873.17,1.08468,2.02764,0.02699,0.59094,0.60214,0.61459,0.47475,0.94337,1.77465,0.03262,0.0005908,0.0005908,0.0005908
64,6979.22,1.08397,1.93758,0.02615,0.63469,0.63918,0.66824,0.53048,0.86433,1.20487,0.02898,0.0005842,0.0005842,0.0005842
65,7086.06,1.04384,1.94131,0.02521,0.6714,0.65582,0.69586,0.55547,0.84178,1.09555,0.02852,0.0005776,0.0005776,0.0005776
66,7192.77,1.08637,1.95714,0.02648,0.65424,0.67011,0.69949,0.54534,0.86972,1.14692,0.02827,0.000571,0.000571,0.000571
67,7299.65,1.05312,1.94179,0.02613,0.57781,0.66575,0.67497,0.51452,0.8756,1.52931,0.02847,0.0005644,0.0005644,0.0005644
68,7405.69,1.0498,1.93857,0.02534,0.65572,0.61713,0.66564,0.52907,0.8393,1.18468,0.02745,0.0005578,0.0005578,0.0005578
69,7512.91,1.0566,1.95414,0.02577,0.68952,0.65865,0.71566,0.56839,0.76938,1.1838,0.02605,0.0005512,0.0005512,0.0005512
70,7624.64,1.07591,1.95997,0.02652,0.70939,0.68839,0.74095,0.59631,0.80515,1.12722,0.02806,0.0005446,0.0005446,0.0005446
71,7732.25,1.03434,1.85205,0.02539,0.6815,0.66501,0.7121,0.57271,0.72456,1.14386,0.02518,0.000538,0.000538,0.000538
72,7840.04,1.02132,1.87468,0.02517,0.69146,0.69826,0.75056,0.60215,0.79205,1.02005,0.02841,0.0005314,0.0005314,0.0005314
73,7949.15,1.0711,1.88676,0.02634,0.6904,0.68463,0.7423,0.62259,0.6814,1.08264,0.0223,0.0005248,0.0005248,0.0005248
74,8058.13,1.04303,1.8516,0.02556,0.74612,0.67591,0.76185,0.63464,0.70253,0.98962,0.02369,0.0005182,0.0005182,0.0005182
75,8166.31,1.05696,1.8574,0.02585,0.69907,0.72065,0.748,0.61237,0.70056,1.02769,0.02406,0.0005116,0.0005116,0.0005116
76,8273.97,1.06432,1.87099,0.02627,0.68612,0.71749,0.74785,0.6079,0.75717,1.02211,0.02653,0.000505,0.000505,0.000505
77,8382.05,1.0509,1.85443,0.0253,0.67695,0.73553,0.73552,0.61246,0.67103,1.03576,0.02315,0.0004984,0.0004984,0.0004984
78,8490.67,0.98691,1.82361,0.02429,0.67461,0.72161,0.74306,0.62715,0.67688,1.17295,0.0231,0.0004918,0.0004918,0.0004918
79,8598.38,1.04215,1.81579,0.02537,0.69324,0.7351,0.7679,0.62295,0.75521,1.09926,0.02572,0.0004852,0.0004852,0.0004852
