epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.00692,2.08345,3.27084,2.34898,0.00294,0.94737,0.02187,0.00821,1.72767,3.74066,2.29006,0.00012,0.00012,0.00012
2,9.36434,1.62935,2.63202,2.01449,0.00304,0.97895,0.54734,0.2022,1.78568,3.62663,2.21267,0.000258284,0.000258284,0.000258284
3,13.3129,1.58981,2.41381,1.92018,0.0031,1,0.35229,0.13482,1.48853,3.41105,2.03169,0.00039472,0.00039472,0.00039472
4,17.4161,1.61972,2.32238,1.91405,0.0031,1,0.46936,0.19111,1.50583,3.31281,2.08261,0.000529308,0.000529308,0.000529308
5,21.5723,1.64156,2.13267,1.90556,0.83362,0.31579,0.57067,0.27146,1.55162,3.01008,2.18839,0.000662048,0.000662048,0.000662048
6,25.4259,1.53669,2.05638,1.84817,0.54669,0.33684,0.38008,0.10444,2.13385,3.47277,3.52695,0.00079294,0.00079294,0.00079294
7,29.4411,1.63448,2.09707,1.96289,0.73209,0.13684,0.24069,0.07044,2.65109,4.40835,4.29314,0.000921984,0.000921984,0.000921984
8,33.322,1.66061,2.10309,1.99762,0.61308,0.28421,0.32045,0.06833,2.49004,4.35274,4.1421,0.00104918,0.00104918,0.00104918
9,37.2327,1.67127,2.10204,2.00854,0.43106,0.29509,0.27555,0.10658,1.88678,3.17834,2.60828,0.00117453,0.00117453,0.00117453
10,41.3262,1.58695,1.99549,1.91853,0.29387,0.24211,0.22919,0.09633,1.74235,2.73401,2.25624,0.00129803,0.00129803,0.00129803
11,45.4117,1.72502,1.97718,2.04426,0.26101,0.34737,0.18062,0.05099,2.38888,3.64779,2.98797,0.00141968,0.00141968,0.00141968
12,49.6139,1.72301,2.04307,2.05689,0.30518,0.29474,0.21245,0.0695,2.28993,7.90272,3.12228,0.00153948,0.00153948,0.00153948
13,53.6694,1.69939,2.09675,2.01831,0.18911,0.38947,0.22964,0.05791,2.00536,13.7578,2.72796,0.00165744,0.00165744,0.00165744
14,57.6771,1.63399,2.02058,1.95214,0.40055,0.49474,0.35268,0.12277,1.84391,5.2122,2.60087,0.00177355,0.00177355,0.00177355
15,61.8434,1.56344,1.86336,1.92593,0.34531,0.36842,0.26247,0.06794,2.17968,2.94007,2.72498,0.0018152,0.0018152,0.0018152
16,65.8856,1.62899,1.93793,1.91741,0.19608,0.15789,0.083,0.02329,2.52494,3.95005,2.94372,0.001802,0.001802,0.001802
17,69.9006,1.74828,1.96478,2.06124,0.37094,0.35789,0.35023,0.11317,2.00709,2.99978,2.63155,0.0017888,0.0017888,0.0017888
18,73.8786,1.63723,1.82806,1.93206,0.55962,0.61053,0.61827,0.25724,1.83549,2.64599,2.48739,0.0017756,0.0017756,0.0017756
19,77.7913,1.69072,1.88471,1.94657,0.11314,0.51579,0.093,0.04074,1.73504,5.76008,2.2202,0.0017624,0.0017624,0.0017624
20,81.8728,1.61961,1.75536,1.94354,0.02205,0.52632,0.02034,0.00703,2.19032,17.1044,2.61242,0.0017492,0.0017492,0.0017492
21,85.8575,1.69136,1.99092,1.9283,0.17619,0.55789,0.16524,0.06503,1.85213,6.27927,2.24081,0.001736,0.001736,0.001736
22,89.8676,1.62719,1.81326,1.97396,0.68452,0.47368,0.50368,0.27822,1.98428,2.82633,2.45694,0.0017228,0.0017228,0.0017228
23,93.7451,1.51945,1.65547,1.80446,0.57038,0.47518,0.52766,0.23099,2.14743,1.97096,2.66177,0.0017096,0.0017096,0.0017096
24,98.0436,1.59246,1.64048,1.90458,0.63465,0.45263,0.53397,0.25906,1.78789,1.70378,2.31794,0.0016964,0.0016964,0.0016964
25,102.274,1.56003,1.62559,1.88069,0.56333,0.52963,0.55591,0.2485,1.90345,1.65314,2.3424,0.0016832,0.0016832,0.0016832
26,106.182,1.60736,1.69183,1.89519,0.58249,0.63158,0.63802,0.30826,1.74729,1.67954,2.22519,0.00167,0.00167,0.00167
27,110.149,1.58621,1.63831,1.87543,0.57043,0.50526,0.54557,0.18757,2.20513,1.73173,2.51332,0.0016568,0.0016568,0.0016568
28,114.124,1.64952,1.70353,1.97595,0.45364,0.48421,0.4136,0.14903,2.33297,1.97939,2.56419,0.0016436,0.0016436,0.0016436
29,118.152,1.50982,1.65378,1.86147,0.57934,0.51579,0.47505,0.1994,1.92506,1.92261,2.28206,0.0016304,0.0016304,0.0016304
30,122.045,1.60436,1.60762,1.92693,0.55033,0.6,0.54867,0.1863,2.09325,2.37808,2.60246,0.0016172,0.0016172,0.0016172
31,125.888,1.55448,1.58342,1.89701,0.68518,0.77893,0.77441,0.36544,1.71421,1.71365,2.2178,0.001604,0.001604,0.001604
32,129.891,1.52731,1.59576,1.89077,0.82559,0.83158,0.87394,0.33921,1.83882,1.58145,2.39179,0.0015908,0.0015908,0.0015908
33,133.802,1.52804,1.59767,1.90591,0.91286,0.76842,0.89606,0.30834,2.09565,1.64195,2.5778,0.0015776,0.0015776,0.0015776
