epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1929.81,0.85707,0.88659,0.02188,0.87268,0.86582,0.94185,0.74682,0.79266,0.56151,0.03233,0.000810363,0.000810363,0.000810363
43,1975.59,0.86057,0.88823,0.02143,0.84771,0.86817,0.93359,0.75336,0.78023,0.57164,0.03181,0.000803031,0.000803031,0.000803031
44,2021.3,0.88558,0.87957,0.02227,0.90164,0.87882,0.94613,0.75859,0.77548,0.50252,0.03178,0.000795698,0.000795698,0.000795698
45,2067.03,0.89268,0.8368,0.02281,0.94518,0.90175,0.96,0.77728,0.76719,0.41803,0.03129,0.000788366,0.000788366,0.000788366
46,2112.45,0.88805,0.81048,0.02255,0.90544,0.87717,0.94503,0.74852,0.81697,0.51238,0.03364,0.000781033,0.000781033,0.000781033
47,2158,0.83838,0.74348,0.02087,0.93074,0.89512,0.95722,0.7688,0.78479,0.43816,0.03203,0.0007737,0.0007737,0.0007737
48,2203.95,0.84494,0.75639,0.0212,0.91963,0.90521,0.95741,0.77488,0.75816,0.43296,0.03115,0.000766368,0.000766368,0.000766368
49,2249.66,0.87168,0.80517,0.02135,0.91579,0.89513,0.95515,0.77242,0.77037,0.48284,0.03166,0.000759035,0.000759035,0.000759035
50,2295.41,0.81465,0.74759,0.01998,0.91932,0.88605,0.95368,0.7709,0.75522,0.46077,0.03057,0.000751703,0.000751703,0.000751703
51,2340.78,0.85126,0.78839,0.02099,0.9323,0.88498,0.95925,0.77507,0.76529,0.44252,0.03168,0.00074437,0.00074437,0.00074437
52,2386.32,0.85416,0.81123,0.02135,0.89795,0.92204,0.96037,0.77824,0.75535,0.44844,0.0308,0.000737037,0.000737037,0.000737037
53,2431.83,0.85605,0.75941,0.02106,0.94257,0.91004,0.96778,0.78991,0.7431,0.40744,0.03018,0.000729705,0.000729705,0.000729705
54,2478.11,0.84287,0.73549,0.02083,0.93562,0.91288,0.96823,0.78372,0.75373,0.41693,0.03096,0.000722372,0.000722372,0.000722372
55,2523.82,0.84728,0.75689,0.0211,0.96544,0.89035,0.96962,0.78618,0.74897,0.41264,0.03061,0.00071504,0.00071504,0.00071504
56,2569.2,0.82514,0.72028,0.02089,0.9358,0.90631,0.9642,0.78274,0.75449,0.42864,0.03085,0.000707707,0.000707707,0.000707707
57,2614.72,0.84812,0.72226,0.02097,0.94233,0.92765,0.97072,0.80002,0.71398,0.37729,0.02906,0.000700374,0.000700374,0.000700374
58,2660.48,0.82735,0.68631,0.02063,0.92897,0.93286,0.97049,0.79808,0.69564,0.40202,0.02842,0.000693042,0.000693042,0.000693042
59,2706.58,0.83189,0.71886,0.02068,0.9409,0.92514,0.9712,0.78421,0.76582,0.38878,0.03153,0.000685709,0.000685709,0.000685709
60,2752.18,0.84968,0.71058,0.02136,0.9421,0.92457,0.96874,0.78008,0.80545,0.40308,0.03314,0.000678377,0.000678377,0.000678377
61,2797.68,0.83077,0.70391,0.02063,0.94155,0.94481,0.9736,0.81284,0.68145,0.36461,0.02767,0.000671044,0.000671044,0.000671044
62,2843.22,0.82278,0.67082,0.02033,0.93062,0.92181,0.96878,0.80836,0.68046,0.3945,0.02765,0.000663711,0.000663711,0.000663711
63,2888.89,0.78045,0.65506,0.01937,0.95556,0.93851,0.97397,0.80738,0.69554,0.36328,0.02823,0.000656379,0.000656379,0.000656379
64,2934.37,0.79341,0.62753,0.01961,0.93819,0.92535,0.9712,0.80204,0.69909,0.37933,0.0286,0.000649046,0.000649046,0.000649046
