epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4344.35,1.1381,2.36197,1.62417,0.30753,0.44756,0.31988,0.24174,1.01172,2.2513,1.60556,0.0007294,0.0007294,0.0007294
43,4447.13,1.11366,2.34348,1.59688,0.29624,0.4849,0.37483,0.27669,1.04433,2.12624,1.55401,0.0007228,0.0007228,0.0007228
44,4551.55,1.11642,2.36876,1.61249,0.37259,0.42861,0.38204,0.292,0.96157,1.96923,1.50283,0.0007162,0.0007162,0.0007162
45,4654.82,1.09481,2.29395,1.59385,0.3222,0.47556,0.31754,0.24105,0.9253,2.19755,1.49026,0.0007096,0.0007096,0.0007096
46,4760.26,1.11726,2.34569,1.60599,0.28312,0.45912,0.34946,0.27372,0.94139,2.10387,1.49919,0.000703,0.000703,0.000703
47,4864.46,1.12479,2.33311,1.60523,0.35645,0.53083,0.40683,0.30126,1.0232,2.06592,1.52901,0.0006964,0.0006964,0.0006964
48,4967.69,1.07297,2.28892,1.58344,0.33759,0.51321,0.39111,0.29608,1.01834,2.09231,1.52227,0.0006898,0.0006898,0.0006898
49,5071.19,1.12189,2.2721,1.61584,0.50122,0.38686,0.36784,0.27959,0.9667,2.0393,1.49374,0.0006832,0.0006832,0.0006832
50,5174.18,1.07159,2.2923,1.58032,0.34223,0.49052,0.41108,0.31857,0.88485,1.8816,1.45134,0.0006766,0.0006766,0.0006766
51,5277.53,1.08259,2.29396,1.58018,0.32763,0.47304,0.39514,0.29362,0.97144,1.95883,1.47844,0.00067,0.00067,0.00067
52,5381.69,1.09425,2.28251,1.59101,0.49689,0.4457,0.39588,0.30066,0.98929,2.03125,1.51168,0.0006634,0.0006634,0.0006634
53,5488.28,1.08599,2.26059,1.57074,0.38854,0.46104,0.39949,0.30328,0.94947,1.88563,1.45497,0.0006568,0.0006568,0.0006568
54,5593.31,1.08566,2.26906,1.58129,0.51643,0.4691,0.43946,0.35127,0.87985,2.08701,1.43242,0.0006502,0.0006502,0.0006502
55,5700.35,1.07995,2.22626,1.57108,0.39609,0.48049,0.43238,0.33752,0.93224,1.87718,1.48213,0.0006436,0.0006436,0.0006436
56,5806.29,1.0665,2.27472,1.56278,0.37547,0.43609,0.43212,0.34124,0.92187,1.87989,1.4527,0.000637,0.000637,0.000637
57,5912.33,1.06263,2.1888,1.56654,0.38896,0.51197,0.43363,0.33639,0.94397,2.05791,1.47578,0.0006304,0.0006304,0.0006304
