epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,583.364,0.53779,0.83244,1.14109,0.709,0.64766,0.71247,0.55034,0.78314,1.19219,1.47721,0.0007228,0.0007228,0.0007228
44,594.824,0.49703,0.80441,1.10413,0.70421,0.77603,0.77506,0.6314,0.71312,0.95622,1.33225,0.0007162,0.0007162,0.0007162
45,606.016,0.52863,0.8557,1.13596,0.77966,0.67449,0.74322,0.60438,0.7235,1.15122,1.34187,0.0007096,0.0007096,0.0007096
46,617.448,0.48926,0.77129,1.10139,0.8101,0.8009,0.84836,0.71395,0.66329,0.81505,1.26055,0.000703,0.000703,0.000703
47,628.562,0.51684,0.7859,1.1263,0.78918,0.68218,0.75023,0.63782,0.64845,0.9437,1.27435,0.0006964,0.0006964,0.0006964
48,639.749,0.50653,0.84954,1.11397,0.81839,0.72496,0.81285,0.64626,0.76005,0.89631,1.37792,0.0006898,0.0006898,0.0006898
49,650.979,0.51616,0.80389,1.13024,0.68776,0.76744,0.76109,0.62628,0.74081,0.92973,1.32525,0.0006832,0.0006832,0.0006832
50,662.323,0.50749,0.78448,1.10896,0.79308,0.74489,0.784,0.64645,0.70876,0.83896,1.37501,0.0006766,0.0006766,0.0006766
51,673.573,0.49627,0.77061,1.11039,0.78998,0.7874,0.82085,0.67993,0.66798,0.91332,1.26093,0.00067,0.00067,0.00067
52,685.1,0.52131,0.79928,1.12734,0.81907,0.77208,0.81251,0.66397,0.7114,0.86752,1.34438,0.0006634,0.0006634,0.0006634
53,696.421,0.48172,0.76377,1.09701,0.75006,0.75897,0.76101,0.60168,0.73482,0.96074,1.37333,0.0006568,0.0006568,0.0006568
54,708.578,0.48594,0.78692,1.12319,0.75111,0.71925,0.79272,0.6703,0.66807,0.8758,1.2888,0.0006502,0.0006502,0.0006502
55,720.315,0.45671,0.7491,1.07782,0.80619,0.7809,0.79411,0.68828,0.63287,0.87584,1.24076,0.0006436,0.0006436,0.0006436
56,732.082,0.5022,0.77321,1.10731,0.79691,0.76219,0.82082,0.69031,0.6773,0.84469,1.31253,0.000637,0.000637,0.000637
57,743.901,0.47513,0.74776,1.09508,0.82718,0.70526,0.7996,0.64296,0.71189,0.90578,1.30949,0.0006304,0.0006304,0.0006304
58,755.974,0.48463,0.7345,1.10875,0.74469,0.76141,0.80482,0.64488,0.73667,0.93479,1.3721,0.0006238,0.0006238,0.0006238
59,767.469,0.50622,0.74717,1.13236,0.81652,0.68791,0.7905,0.66559,0.70842,0.8952,1.37959,0.0006172,0.0006172,0.0006172
60,779.149,0.46699,0.68549,1.09408,0.74713,0.83375,0.84587,0.71309,0.64113,0.75707,1.24946,0.0006106,0.0006106,0.0006106
61,791.28,0.47392,0.69546,1.11221,0.83766,0.73618,0.82535,0.69666,0.67345,0.86772,1.28602,0.000604,0.000604,0.000604
62,803.109,0.47063,0.6922,1.09982,0.83857,0.72007,0.80103,0.6616,0.71003,0.82522,1.3562,0.0005974,0.0005974,0.0005974
63,814.7,0.46915,0.68544,1.08809,0.78811,0.76398,0.8086,0.67496,0.67817,0.87472,1.27498,0.0005908,0.0005908,0.0005908
64,826.801,0.49074,0.68851,1.10387,0.86339,0.77294,0.80942,0.68933,0.66704,0.79919,1.23328,0.0005842,0.0005842,0.0005842
65,838.545,0.45989,0.66198,1.08495,0.8412,0.73129,0.79213,0.68096,0.74873,0.87478,1.33042,0.0005776,0.0005776,0.0005776
66,850.375,0.46287,0.64991,1.08362,0.8176,0.70763,0.81242,0.66576,0.67249,0.88476,1.25014,0.000571,0.000571,0.000571
67,862,0.43819,0.63478,1.06591,0.8358,0.75856,0.82468,0.70271,0.62915,0.83996,1.22137,0.0005644,0.0005644,0.0005644
68,873.624,0.43988,0.61436,1.07642,0.8323,0.71182,0.83344,0.69996,0.67018,0.87109,1.27805,0.0005578,0.0005578,0.0005578
69,885.251,0.46613,0.66058,1.08033,0.85583,0.74528,0.80974,0.68901,0.63011,0.92275,1.2639,0.0005512,0.0005512,0.0005512
70,897.203,0.47499,0.62766,1.08303,0.8488,0.72539,0.81357,0.69599,0.6253,0.89223,1.24578,0.0005446,0.0005446,0.0005446
71,908.932,0.4394,0.61,1.07768,0.74905,0.8091,0.79852,0.67518,0.66257,0.85037,1.23921,0.000538,0.000538,0.000538
72,920.345,0.46498,0.64126,1.08444,0.70203,0.69889,0.7415,0.5981,0.72242,1.05315,1.36768,0.0005314,0.0005314,0.0005314
73,931.943,0.45626,0.63123,1.07434,0.75369,0.67452,0.76697,0.62248,0.66617,1.09528,1.30929,0.0005248,0.0005248,0.0005248
74,943.658,0.40015,0.6068,1.03712,0.72703,0.72062,0.78886,0.64,0.59729,0.98474,1.22226,0.0005182,0.0005182,0.0005182
75,955.11,0.432,0.6019,1.06876,0.80064,0.80461,0.8303,0.70901,0.59623,0.77101,1.1851,0.0005116,0.0005116,0.0005116
76,966.933,0.40465,0.56234,1.04534,0.74391,0.79029,0.81535,0.68082,0.6512,0.82143,1.25151,0.000505,0.000505,0.000505
77,978.803,0.44227,0.58736,1.07545,0.78019,0.76131,0.80724,0.65625,0.66299,0.91141,1.25877,0.0004984,0.0004984,0.0004984
78,990.599,0.44043,0.58226,1.06248,0.88593,0.72783,0.81647,0.69424,0.65122,0.79307,1.24766,0.0004918,0.0004918,0.0004918
79,1002.77,0.42275,0.57184,1.06099,0.82766,0.82542,0.84007,0.69257,0.70293,0.71815,1.31958,0.0004852,0.0004852,0.0004852
80,1014.45,0.44237,0.5749,1.06949,0.86676,0.78114,0.85178,0.73293,0.62371,0.68354,1.21132,0.0004786,0.0004786,0.0004786
81,1025.81,0.41328,0.55412,1.0356,0.92244,0.80028,0.85945,0.71948,0.62302,0.69982,1.20619,0.000472,0.000472,0.000472
82,1037.28,0.43289,0.57949,1.05538,0.78465,0.83196,0.84801,0.71975,0.59405,0.72198,1.19744,0.0004654,0.0004654,0.0004654
83,1048.41,0.40316,0.58182,1.05798,0.86361,0.8232,0.85853,0.72858,0.59924,0.69436,1.21787,0.0004588,0.0004588,0.0004588
84,1059.47,0.41995,0.56593,1.04783,0.91769,0.79428,0.85918,0.73572,0.63271,0.72054,1.25717,0.0004522,0.0004522,0.0004522
85,1070.51,0.41782,0.58589,1.05005,0.88144,0.80448,0.87051,0.74193,0.65563,0.64191,1.30424,0.0004456,0.0004456,0.0004456
86,1081.71,0.40447,0.54869,1.05219,0.853,0.78457,0.8605,0.73728,0.60013,0.6941,1.21709,0.000439,0.000439,0.000439
87,1092.77,0.42269,0.5748,1.05829,0.84828,0.74032,0.83459,0.68529,0.66473,0.79379,1.33611,0.0004324,0.0004324,0.0004324
88,1103.88,0.4113,0.51949,1.05795,0.76123,0.7453,0.80554,0.67844,0.65516,0.85676,1.30418,0.0004258,0.0004258,0.0004258
89,1115.2,0.38782,0.51898,1.04369,0.83254,0.81556,0.84626,0.72735,0.59468,0.67872,1.184,0.0004192,0.0004192,0.0004192
90,1126.36,0.40161,0.52827,1.05455,0.86081,0.82035,0.85584,0.74797,0.58545,0.68058,1.16465,0.0004126,0.0004126,0.0004126
91,1137.39,0.40128,0.52548,1.03507,0.84506,0.77657,0.84411,0.7097,0.62451,0.73198,1.22004,0.000406,0.000406,0.000406
92,1148.52,0.39762,0.54066,1.03583,0.80458,0.73814,0.82202,0.71172,0.58149,0.77756,1.18753,0.0003994,0.0003994,0.0003994
93,1159.4,0.41492,0.53517,1.05698,0.81831,0.74834,0.82232,0.72903,0.55531,0.74416,1.1466,0.0003928,0.0003928,0.0003928
94,1170.4,0.39698,0.51568,1.03752,0.85171,0.82949,0.84353,0.74368,0.56119,0.72603,1.13736,0.0003862,0.0003862,0.0003862
95,1181.33,0.40628,0.51956,1.04588,0.84113,0.83338,0.8508,0.74699,0.60022,0.72845,1.21747,0.0003796,0.0003796,0.0003796
96,1192.53,0.39368,0.49245,1.0448,0.77655,0.8084,0.82435,0.70241,0.64465,0.80415,1.26972,0.000373,0.000373,0.000373
97,1203.63,0.39479,0.49152,1.03735,0.78918,0.79047,0.83076,0.71863,0.62411,0.75873,1.22635,0.0003664,0.0003664,0.0003664
98,1214.66,0.39654,0.49109,1.03498,0.81681,0.79467,0.8379,0.73577,0.5887,0.73113,1.16653,0.0003598,0.0003598,0.0003598
99,1225.84,0.38127,0.47892,1.03294,0.85593,0.76841,0.85025,0.74453,0.59244,0.70648,1.20096,0.0003532,0.0003532,0.0003532
100,1237,0.37703,0.48781,1.0357,0.8097,0.85439,0.84629,0.73643,0.61045,0.67842,1.23522,0.0003466,0.0003466,0.0003466
101,1248.11,0.38318,0.51307,1.04257,0.8087,0.85342,0.85245,0.74353,0.6049,0.66887,1.20459,0.00034,0.00034,0.00034
102,1259.2,0.39014,0.49094,1.04011,0.83064,0.81597,0.86233,0.74011,0.61064,0.71886,1.2275,0.0003334,0.0003334,0.0003334
103,1270.25,0.39828,0.51832,1.04203,0.76528,0.81676,0.83724,0.72326,0.62007,0.75371,1.26254,0.0003268,0.0003268,0.0003268
104,1281.22,0.3631,0.45954,1.01313,0.79381,0.80931,0.84546,0.71416,0.65475,0.78184,1.27495,0.0003202,0.0003202,0.0003202
105,1292.22,0.38256,0.47077,1.02497,0.85131,0.77956,0.84933,0.73329,0.62046,0.79931,1.2271,0.0003136,0.0003136,0.0003136
106,1303.35,0.37014,0.46716,1.02439,0.86897,0.79071,0.84442,0.73147,0.62458,0.74317,1.22858,0.000307,0.000307,0.000307
107,1314.41,0.37585,0.48814,1.03653,0.82988,0.74046,0.82584,0.71089,0.62486,0.75938,1.24587,0.0003004,0.0003004,0.0003004
108,1325.63,0.38999,0.46671,1.03312,0.82686,0.77318,0.82292,0.71123,0.63188,0.71701,1.24953,0.0002938,0.0002938,0.0002938
109,1336.62,0.37328,0.45721,1.0265,0.86564,0.77242,0.85346,0.7406,0.60304,0.68693,1.2148,0.0002872,0.0002872,0.0002872
110,1347.82,0.37223,0.47954,1.03193,0.88685,0.80648,0.845,0.72786,0.59775,0.71296,1.2057,0.0002806,0.0002806,0.0002806
111,1358.8,0.36369,0.48213,1.0264,0.88703,0.77901,0.83301,0.73701,0.54407,0.73335,1.14674,0.000274,0.000274,0.000274
112,1369.91,0.36804,0.45646,1.02438,0.92752,0.76645,0.83356,0.73753,0.5703,0.7633,1.14942,0.0002674,0.0002674,0.0002674
113,1381.1,0.38434,0.50457,1.03558,0.91843,0.79031,0.85525,0.75439,0.56755,0.70582,1.16108,0.0002608,0.0002608,0.0002608
114,1392.23,0.34497,0.46718,1.01032,0.86943,0.80352,0.86316,0.74217,0.60468,0.68064,1.24177,0.0002542,0.0002542,0.0002542
115,1403.47,0.35765,0.46654,1.00766,0.92984,0.79561,0.85781,0.74266,0.56847,0.70034,1.19538,0.0002476,0.0002476,0.0002476
116,1414.78,0.38224,0.47555,1.02578,0.9066,0.73353,0.84046,0.72776,0.56505,0.75862,1.20205,0.000241,0.000241,0.000241
117,1426.26,0.3472,0.4449,1.00913,0.85613,0.78146,0.83596,0.71873,0.571,0.75584,1.20738,0.0002344,0.0002344,0.0002344
118,1437.5,0.34835,0.44961,0.99843,0.89006,0.79504,0.85801,0.71917,0.60869,0.73118,1.23926,0.0002278,0.0002278,0.0002278
119,1448.79,0.33736,0.43381,1.0062,0.8854,0.79175,0.86606,0.74717,0.58873,0.71602,1.19684,0.0002212,0.0002212,0.0002212
120,1460.59,0.35133,0.44215,1.01394,0.92513,0.79025,0.85576,0.74823,0.55967,0.68561,1.16493,0.0002146,0.0002146,0.0002146
121,1472.02,0.35566,0.44075,1.02058,0.89687,0.76273,0.84832,0.75546,0.55093,0.68261,1.16018,0.000208,0.000208,0.000208
122,1483.52,0.3424,0.43547,1.01503,0.90955,0.79385,0.84954,0.76129,0.54576,0.66972,1.16628,0.0002014,0.0002014,0.0002014
123,1494.85,0.34205,0.43194,1.00721,0.84521,0.8168,0.84841,0.72991,0.58909,0.72325,1.19269,0.0001948,0.0001948,0.0001948
124,1506.2,0.3549,0.42852,1.01176,0.83883,0.80896,0.84508,0.7378,0.58283,0.73307,1.18715,0.0001882,0.0001882,0.0001882
125,1517.31,0.34352,0.41617,1.0159,0.87774,0.79587,0.84531,0.74612,0.57359,0.74014,1.19438,0.0001816,0.0001816,0.0001816
126,1528.58,0.33447,0.41748,1.01162,0.85163,0.78262,0.83534,0.73874,0.55622,0.74617,1.15269,0.000175,0.000175,0.000175
127,1539.67,0.33824,0.38821,1.00832,0.8158,0.8169,0.8251,0.72575,0.5686,0.6965,1.1672,0.0001684,0.0001684,0.0001684
128,1551.05,0.33221,0.41431,0.99786,0.8142,0.82496,0.83048,0.73045,0.56469,0.67216,1.16252,0.0001618,0.0001618,0.0001618
