epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,22.349,0.78428,3.31941,1.37921,0.50144,0.15786,0.18139,0.13813,0.83963,3.7297,1.48533,0.000330097,0.000330097,0.000330097
2,43.4518,0.81378,2.80817,1.37054,0.71061,0.25435,0.31819,0.2646,0.73128,3.37897,1.40332,0.000659052,0.000659052,0.000659052
3,64.0203,0.84149,2.44461,1.38391,0.41563,0.44974,0.35931,0.2767,0.94703,2.98789,1.63069,0.000983606,0.000983606,0.000983606
4,84.4556,0.88402,2.31702,1.40268,0.16864,0.40799,0.32545,0.20332,1.13814,3.08798,1.74403,0.0009802,0.0009802,0.0009802
5,105.24,0.82983,2.16263,1.37996,0.2294,0.55006,0.38371,0.28162,1.13499,2.75817,1.7988,0.0009736,0.0009736,0.0009736
6,125.788,0.84771,1.98647,1.39446,0.45737,0.58487,0.56803,0.40572,0.89017,2.50133,1.50485,0.000967,0.000967,0.000967
7,146.833,0.83147,1.93981,1.39519,0.46035,0.56656,0.59525,0.44156,0.93825,2.32874,1.54729,0.0009604,0.0009604,0.0009604
8,167.686,0.79726,1.8186,1.33052,0.39293,0.54081,0.52785,0.41804,0.77859,2.60215,1.44468,0.0009538,0.0009538,0.0009538
9,188.653,0.79154,1.77249,1.33868,0.45835,0.70224,0.60033,0.47901,0.71664,2.00874,1.35143,0.0009472,0.0009472,0.0009472
10,209.468,0.78551,1.74257,1.35337,0.61085,0.64366,0.59471,0.47091,0.77502,1.72415,1.42679,0.0009406,0.0009406,0.0009406
11,230.185,0.76737,1.65597,1.30511,0.65886,0.64922,0.66875,0.51905,0.78121,1.68858,1.41102,0.000934,0.000934,0.000934
12,251.135,0.73205,1.62511,1.30054,0.5892,0.75576,0.6757,0.52982,0.71454,1.61513,1.39139,0.0009274,0.0009274,0.0009274
13,271.556,0.74333,1.58464,1.30422,0.62079,0.68834,0.66741,0.53894,0.72872,1.58344,1.45896,0.0009208,0.0009208,0.0009208
14,292.166,0.75391,1.53616,1.31507,0.57389,0.74967,0.68113,0.5306,0.73211,1.49927,1.39571,0.0009142,0.0009142,0.0009142
15,312.988,0.7322,1.53081,1.30553,0.51636,0.75443,0.62383,0.50912,0.69208,1.48189,1.30978,0.0009076,0.0009076,0.0009076
16,333.609,0.70482,1.4264,1.28096,0.61348,0.71464,0.68233,0.52559,0.69346,1.50966,1.3318,0.000901,0.000901,0.000901
17,361.591,0.71912,1.45801,1.29359,0.60874,0.7081,0.71731,0.56408,0.71349,1.34268,1.39072,0.0008944,0.0008944,0.0008944
18,389.395,0.72767,1.42319,1.30527,0.62872,0.63525,0.69309,0.53458,0.75173,1.46876,1.37856,0.0008878,0.0008878,0.0008878
19,416.239,0.69713,1.39657,1.27982,0.53527,0.7716,0.72463,0.55507,0.72813,1.35246,1.37519,0.0008812,0.0008812,0.0008812
20,442.573,0.7063,1.40746,1.28566,0.59401,0.65397,0.5977,0.47081,0.71354,1.44704,1.38108,0.0008746,0.0008746,0.0008746
21,469.537,0.6829,1.31367,1.27622,0.63401,0.78069,0.70446,0.55422,0.69078,1.33257,1.3235,0.000868,0.000868,0.000868
22,496.275,0.68791,1.35623,1.26448,0.60075,0.86117,0.71664,0.55969,0.74086,1.13371,1.43129,0.0008614,0.0008614,0.0008614
23,522.903,0.60994,1.20197,1.20232,0.5714,0.7582,0.69757,0.58339,0.63751,1.14609,1.28627,0.0008548,0.0008548,0.0008548
24,549.731,0.68158,1.24944,1.26792,0.59184,0.69345,0.64694,0.48698,0.7585,1.32752,1.46256,0.0008482,0.0008482,0.0008482
25,577.124,0.67066,1.27916,1.26968,0.48784,0.77134,0.67594,0.50326,0.70838,1.43016,1.37512,0.0008416,0.0008416,0.0008416
26,603.99,0.68831,1.29222,1.27989,0.59701,0.84375,0.70779,0.56547,0.69296,1.1918,1.33932,0.000835,0.000835,0.000835
27,630.774,0.63654,1.20607,1.22534,0.53391,0.83446,0.73484,0.62609,0.63255,1.13622,1.25697,0.0008284,0.0008284,0.0008284
28,660.776,0.64542,1.22901,1.23167,0.67492,0.81399,0.75828,0.6198,0.70728,1.1081,1.31971,0.0008218,0.0008218,0.0008218
29,690.888,0.66009,1.21848,1.23288,0.74817,0.72636,0.77155,0.6278,0.70672,1.11844,1.31652,0.0008152,0.0008152,0.0008152
30,725.132,0.62138,1.18093,1.20781,0.64066,0.78674,0.70386,0.55262,0.70845,1.16071,1.38018,0.0008086,0.0008086,0.0008086
31,752.21,0.62498,1.18547,1.21254,0.64174,0.81138,0.74659,0.62349,0.64809,1.03664,1.30432,0.000802,0.000802,0.000802
32,778.934,0.62403,1.1422,1.22415,0.62947,0.82264,0.70106,0.57091,0.69202,1.11085,1.32622,0.0007954,0.0007954,0.0007954
33,805.697,0.60538,1.12184,1.20315,0.55945,0.7686,0.66861,0.56533,0.68372,1.17615,1.30589,0.0007888,0.0007888,0.0007888
34,832.465,0.62181,1.14611,1.21492,0.72973,0.72067,0.74598,0.61252,0.67952,1.03687,1.31655,0.0007822,0.0007822,0.0007822
35,858.662,0.60078,1.13077,1.21157,0.66781,0.77519,0.73841,0.58862,0.71567,1.11746,1.32022,0.0007756,0.0007756,0.0007756
36,886.101,0.61578,1.10148,1.21514,0.67433,0.84684,0.75125,0.60497,0.67616,0.9732,1.35509,0.000769,0.000769,0.000769
37,919.011,0.66562,1.17941,1.2662,0.77038,0.82507,0.79812,0.68526,0.60317,0.95122,1.23589,0.0007624,0.0007624,0.0007624
38,948.715,0.61096,1.09214,1.22009,0.65285,0.80863,0.76719,0.63876,0.64693,1.02873,1.24894,0.0007558,0.0007558,0.0007558
39,976.801,0.61858,1.08035,1.21232,0.69,0.83761,0.78026,0.6588,0.60611,0.93313,1.22528,0.0007492,0.0007492,0.0007492
40,1004.6,0.58868,1.02911,1.18217,0.62185,0.82143,0.79224,0.68308,0.59582,1.00238,1.23753,0.0007426,0.0007426,0.0007426
41,1031.95,0.56726,1.01457,1.16754,0.69235,0.81682,0.80295,0.65795,0.67451,0.89377,1.32179,0.000736,0.000736,0.000736
42,1059.65,0.55353,0.99253,1.17394,0.74396,0.78868,0.79576,0.64712,0.65662,0.94149,1.30412,0.0007294,0.0007294,0.0007294
43,1086.57,0.55862,0.99715,1.14306,0.67351,0.79188,0.80725,0.67186,0.63628,0.99789,1.3022,0.0007228,0.0007228,0.0007228
44,1113.25,0.58011,1.05421,1.17874,0.77755,0.75012,0.80389,0.67496,0.59373,0.99333,1.23883,0.0007162,0.0007162,0.0007162
45,1139.89,0.56344,1.00271,1.1817,0.81951,0.77466,0.83297,0.69728,0.59014,0.8782,1.20317,0.0007096,0.0007096,0.0007096
46,1168.69,0.60436,1.00556,1.2055,0.76872,0.77328,0.80362,0.69393,0.61464,0.90814,1.19526,0.000703,0.000703,0.000703
47,1197.65,0.57027,0.97429,1.18166,0.86155,0.82335,0.83718,0.68711,0.66815,0.87679,1.26302,0.0006964,0.0006964,0.0006964
48,1225.35,0.57712,0.96926,1.18146,0.8036,0.78144,0.84156,0.72634,0.58669,0.84134,1.19331,0.0006898,0.0006898,0.0006898
49,1252.72,0.5398,0.95024,1.15414,0.76246,0.83342,0.84323,0.73689,0.56456,0.7714,1.16041,0.0006832,0.0006832,0.0006832
50,1283.92,0.53681,0.93512,1.15237,0.68286,0.82097,0.80446,0.67181,0.65469,0.8502,1.278,0.0006766,0.0006766,0.0006766
51,1314.77,0.57072,0.90307,1.18051,0.81588,0.69561,0.78366,0.67375,0.59906,0.87807,1.21314,0.00067,0.00067,0.00067
52,1345.19,0.57129,0.92951,1.17007,0.77288,0.8145,0.82513,0.70514,0.6036,0.86251,1.19063,0.0006634,0.0006634,0.0006634
53,1375.57,0.56284,0.98932,1.17405,0.81403,0.7812,0.83204,0.71242,0.599,0.82796,1.19754,0.0006568,0.0006568,0.0006568
54,1405.58,0.51088,0.87309,1.13914,0.82067,0.80024,0.82485,0.69185,0.61684,0.77897,1.22394,0.0006502,0.0006502,0.0006502
55,1435.23,0.56215,0.85327,1.18021,0.77467,0.81933,0.80736,0.67434,0.65236,0.83472,1.26802,0.0006436,0.0006436,0.0006436
56,1465.6,0.54236,0.89623,1.16941,0.79413,0.77125,0.81365,0.67794,0.61838,0.82157,1.24324,0.000637,0.000637,0.000637
57,1496.1,0.53125,0.91371,1.15051,0.78823,0.76504,0.80705,0.68285,0.66537,0.84564,1.31967,0.0006304,0.0006304,0.0006304
58,1526.13,0.5231,0.8389,1.14163,0.78071,0.76961,0.82592,0.68202,0.61898,0.82986,1.23713,0.0006238,0.0006238,0.0006238
59,1555.85,0.51281,0.81532,1.13026,0.83194,0.73478,0.82769,0.68575,0.62179,0.87179,1.2247,0.0006172,0.0006172,0.0006172
60,1585.57,0.53998,0.92559,1.1597,0.81898,0.79022,0.82671,0.71302,0.57825,0.80533,1.1573,0.0006106,0.0006106,0.0006106
61,1615.43,0.53115,0.81357,1.15511,0.85581,0.71128,0.82225,0.69281,0.61069,0.80756,1.21985,0.000604,0.000604,0.000604
62,1646.87,0.50803,0.80744,1.11755,0.79009,0.77676,0.82874,0.68567,0.61553,0.79084,1.23531,0.0005974,0.0005974,0.0005974
63,1677.76,0.5417,0.85659,1.15669,0.799,0.79675,0.84106,0.71057,0.63877,0.79142,1.26234,0.0005908,0.0005908,0.0005908
64,1708.36,0.53134,0.83239,1.14984,0.85331,0.75321,0.84331,0.71571,0.60395,0.77825,1.18918,0.0005842,0.0005842,0.0005842
65,1738.5,0.51346,0.77555,1.1255,0.83731,0.75932,0.84013,0.71474,0.59563,0.76741,1.20639,0.0005776,0.0005776,0.0005776
66,1768.14,0.54064,0.83782,1.15143,0.72813,0.84482,0.81734,0.67554,0.64055,0.79055,1.26016,0.000571,0.000571,0.000571
67,1798.28,0.51939,0.80647,1.14075,0.7907,0.84645,0.83876,0.7302,0.58083,0.71318,1.19989,0.0005644,0.0005644,0.0005644
68,1829.21,0.51687,0.79122,1.1417,0.80327,0.80868,0.82541,0.68946,0.6309,0.76757,1.24244,0.0005578,0.0005578,0.0005578
